HR,BP,BT,RR,BS,SPO2,EDA,BVP
139,120,35.34,12,73,98.37788307,1.231695,25.79
161,148,35.34,15,84,98.21243051,1.234258,24.72
162,140,35.34,18,118,96.98206088,1.124063,23.39
144,125,35.34,12,73,99.48217237,1.289355,21.6
172,152,35.34,18,91,95.47454799,1.26501,19.28
161,148,35.34,18,76,95.69138777,1.318826,16.45
165,112,35.37,18,86,98.6044037,1.215038,13.11
149,130,35.37,17,84,97.04641726,1.174035,9.07
145,160,35.37,12,106,97.10510769,1.262447,4.09
163,124,35.37,13,91,96.0857633,1.311138,1.95
145,178,35.33,18,72,96.75960821,1.359828,8.89
131,160,35.33,19,72,96.01323968,1.398268,16.19
157,150,35.33,14,137,97.26702649,1.422614,23.18
148,155,35.33,15,115,97.48326464,1.420051,29.4
136,124,35.31,15,84,98.34743865,1.413644,34.88
160,138,35.31,13,81,99.32942336,1.403394,40.1
167,108,35.31,13,131,98.13504969,1.380329,45.85
116,140,35.31,13,75,97.67734616,1.357266,52.73
158,120,35.27,13,128,99.93071935,1.34189,60.96
172,120,35.27,18,125,97.03211199,1.335483,70.35
144,120,35.27,17,138,97.22139189,1.326514,80.29
155,170,35.27,12,93,98.37089428,1.32267,89.94
130,128,35.27,15,109,96.12935759,1.314982,98.22
180,140,35.27,14,106,96.8950255,1.306012,103.81
157,140,35.27,16,118,97.94697244,1.298324,105.28
162,134,35.27,14,81,97.82831459,1.288074,101.45
152,125,35.29,15,103,97.71544922,1.280386,91.75
168,110,35.29,18,116,98.82090328,1.276542,76.53
109,130,35.29,19,123,99.92165422,1.272698,57.05
142,106,35.29,13,122,96.72673723,1.267572,35.14
157,120,35.25,17,126,99.69141039,1.26501,12.73
151,118,35.25,14,131,98.27476457,1.259884,8.53
146,140,35.25,19,71,95.35220828,1.261166,27.48
116,122,36.58,18,74,96.855961,1.267572,43.37
136,132,36.73,16,105,96.88182239,1.290636,55.85
152,130,36.93,15,120,97.06642759,1.327795,64.81
156,100,37.15,18,82,95.32475943,1.370079,70.41
163,125,37.23,17,88,96.03262261,1.4098,73.03
162,140,37.24,13,122,97.72085217,1.437989,73.24
186,122,37.24,16,71,96.52812275,1.449521,71.64
179,94,36.9,18,84,95.02841256,1.449521,68.75
71,120,36.95,12,81,95.50633137,1.443115,65
131,130,36.89,14,131,99.94410453,1.427739,60.71
148,155,36.95,18,112,96.64717498,1.416207,56.26
173,120,37,16,131,99.2273323,1.411081,52.07
153,112,36.9,12,77,95.61023198,1.408519,48.63
105,132,36.99,17,71,96.69462615,1.4098,46.3
160,138,36.99,12,102,95.97494862,1.407238,45.17
159,110,37.01,15,138,95.95497142,1.400831,44.96
168,130,37.04,15,92,97.27662634,1.394424,45.13
163,160,37.04,16,84,99.13902114,1.385455,45.09
194,120,37.14,19,136,97.29397889,1.375204,44.39
170,135,37.07,16,84,99.28666892,1.363672,42.92
142,145,36.98,17,82,97.31417328,1.353422,40.87
174,118,37.01,15,103,95.35875396,1.345734,38.57
153,112,36.97,17,71,95.39723898,1.339327,36.28
141,125,36.97,18,138,98.45246583,1.331639,34.08
171,150,37.12,15,93,95.2381219,1.326514,31.81
178,152,37.13,12,133,97.86764758,1.32267,29.25
109,130,37.14,13,107,98.0389816,1.317544,26.26
157,140,37.15,17,110,97.63289247,1.3137,22.81
105,146,37.17,14,80,98.38974473,1.317544,18.97
156,101,37.12,14,111,97.82673071,1.329076,14.83
180,140,37.12,13,110,98.07968254,1.350859,10.31
155,130,37.17,15,85,97.41237138,1.368798,5.18
120,120,37.28,17,134,98.44265526,1.289355,0.85
132,132,37.28,17,87,96.85819432,1.19838,7.99
178,140,37.44,16,78,96.85754944,1.329076,16.19
131,125,37.51,18,87,97.77124654,1.367516,25.15
90,164,37.64,19,86,96.63748052,1.466179,34.36
146,145,37.51,18,75,97.59896534,1.329175,43.33
116,122,37.98,13,137,96.34723767,1.288173,51.72
121,120,38.02,14,116,98.42481504,1.334301,59.27
169,108,38,19,126,99.37699951,1.395805,65.69
112,160,38.24,14,122,95.78176073,1.363771,70.43
169,108,38.1,13,132,99.32784614,1.438089,72.72
132,145,38.24,13,81,99.51193101,1.349677,71.7
161,148,38.11,19,100,96.60718805,1.317643,66.84
164,140,38.02,12,119,96.95356055,1.475247,58.13
173,138,38.11,13,99,98.99436015,1.215137,46.32
160,120,38.01,13,99,99.35917603,0.946057,32.61
179,140,37.91,12,117,95.83028529,0.783328,18.4
97,130,37.96,16,84,99.87888772,1.131751,4.91
120,140,38.03,19,82,97.94277025,1.308575,6.97
172,120,38.17,15,78,96.72587913,1.403394,16.71
179,140,38.19,14,100,97.96619192,1.405956,24.1
179,130,38.18,15,88,95.21284547,1.257322,29.13
130,110,38.15,12,112,98.46757088,0.948521,32.09
132,112,38.04,16,139,97.20242614,1.099718,33.37
125,136,37.96,18,97,99.00139906,1.122782,33.43
132,145,37.84,18,139,97.74893754,1.104843,32.65
117,180,37.83,17,87,97.22382393,1.16891,31.18
136,132,37.84,13,84,99.88623185,1.259884,29.02
130,128,37.74,13,71,95.6287059,1.106125,26.07
146,170,37.76,16,79,96.97896738,1.067685,22.43
111,140,37.76,13,70,97.04926796,1.116375,18.33
142,130,37.64,17,95,96.65829218,1.248352,14.14
158,120,37.63,13,91,98.33783808,1.325232,10.2
181,115,38.06,14,74,99.58652493,1.309856,6.8
163,126,38.19,13,110,95.34789723,1.190693,4.11
171,130,38.35,15,107,96.5170842,1.282948,2.2
158,110,38.25,15,111,95.42452469,1.325232,1.07
88,152,37.86,15,114,96.83824887,1.363672,0.55
150,130,37.95,12,126,98.26245151,1.318826,0.27
106,138,37.95,15,101,99.32651579,1.370079,0.41
145,134,37.76,12,103,99.74453146,1.418769,2.12
145,178,37.6,13,85,97.18335822,1.470023,5.27
146,140,37.89,15,87,95.88634667,1.471403,9.83
173,132,37.86,17,78,95.70409868,1.484216,15.27
182,120,37.71,19,138,96.72806725,1.502155,20.81
151,140,37.78,19,91,96.628344,1.503436,25.81
174,138,37.82,15,86,98.90526423,1.508562,30.08
132,110,37.76,13,129,95.81153799,1.50728,33.98
171,130,37.81,13,128,98.57836798,1.512406,38.32
175,130,37.84,12,72,99.6515554,1.480372,43.99
125,138,38.01,14,118,96.69666314,1.476528,51.53
168,125,38.1,13,124,95.09736422,1.423994,60.9
143,130,38.15,16,101,95.82418429,1.399649,71.38
143,174,37.92,16,84,96.10833028,1.377866,81.65
172,120,37.64,14,83,96.54395623,1.367615,90.14
174,138,37.7,18,81,99.46600064,1.368897,95.25
131,130,37.46,15,116,99.03385095,1.413743,95.76
152,138,37.41,19,93,96.04234128,1.484216,91.06
150,134,37.46,13,101,95.89689575,1.561096,81.26
105,128,37.56,14,102,96.08653659,1.625163,67.18
140,120,37.55,14,116,99.51160991,1.654633,50.23
169,120,37.75,14,116,98.57803249,1.670009,32.1
128,150,37.76,19,78,96.82040226,1.68026,14.44
152,108,37.73,18,72,96.64320841,1.68026,1.39
122,130,37.77,19,131,98.78131821,1.667447,14.57
125,112,38.01,12,135,99.17248926,1.643101,24.84
175,130,38.04,15,116,98.43535895,1.616194,32.43
99,120,38.07,12,128,98.29857956,1.602099,37.83
182,120,35.09,17,124,95.97393998,1.577754,41.59
114,150,35.13,19,92,95.22945851,1.557252,44.05
103,130,35.13,18,87,95.85909808,1.538032,45.36
163,126,35.13,12,110,97.88667953,1.523938,45.46
153,110,35.13,14,73,96.42468634,1.511124,44.33
174,130,35.11,14,90,98.91422213,1.499592,42.04
152,138,35.11,18,132,96.47717225,1.491904,38.85
131,125,35.11,18,117,97.84805501,1.48806,35.03
182,138,35.11,14,125,98.30340664,1.489342,30.95
125,138,35.09,19,104,95.80977409,1.486779,26.88
140,114,35.09,18,75,98.83590895,1.489342,23.09
143,112,35.09,14,135,95.66007112,1.498311,19.86
122,100,35.09,13,95,98.23615265,1.509843,17.43
114,150,35.09,16,93,96.63054757,1.522656,15.88
157,140,35.09,12,128,98.02990043,1.530344,14.97
174,122,35.09,13,105,97.04861444,1.540595,14.11
141,124,35.09,12,117,96.15090075,1.530344,12.59
202,130,35.09,14,126,99.14286208,1.503436,9.93
120,160,35.09,17,85,95.94588798,1.480372,6.04
169,130,35.09,16,115,98.0433161,1.46884,1.28
168,125,35.09,15,106,95.83461701,1.459871,3.82
151,118,35.07,18,130,99.29118762,1.467559,8.95
147,120,35.07,15,103,97.11336249,1.511124,14.15
132,130,35.07,18,121,95.14304627,1.540595,19.75
156,100,35.07,15,114,99.21518439,1.572628,26.06
144,130,35.09,19,76,99.076966,1.589286,33.18
147,130,35.09,16,76,95.88431174,1.595692,40.95
172,112,35.09,19,138,96.46540385,1.594411,49.23
150,180,35.09,16,98,99.17293392,1.59313,57.97
162,120,35.07,12,86,96.00455692,1.581598,67.28
140,170,35.07,12,99,98.23203007,1.575191,77.02
90,164,35.07,12,118,96.87933242,1.562378,86.46
120,120,35.07,16,130,97.79549654,1.552127,94.12
155,140,35.05,13,91,95.25282535,1.539314,98.06
154,150,35.05,13,116,99.91322255,1.534188,96.54
156,128,35.05,15,85,96.01825159,1.525219,88.8
171,125,35.05,13,109,98.90947481,1.51625,75.44
133,200,35.09,19,102,97.5017061,1.508562,58.24
170,135,35.09,18,137,95.56232703,1.491904,39.67
154,105,35.09,14,104,96.28670809,1.46884,21.99
161,135,35.09,16,124,98.01530149,1.44962,6.74
155,140,35.07,19,88,97.11620981,1.450902,5.51
179,140,35.07,15,131,98.28587099,1.509843,15
140,118,35.07,14,139,95.79600579,1.532907,22.32
156,126,35.07,18,134,96.72827382,1.499592,28.01
158,120,35,18,93,98.16374748,1.522656,32.33
150,152,35,13,137,96.91692954,1.549564,35.34
132,112,35,17,91,96.0935375,1.550846,37.04
156,126,35,15,72,95.25128137,1.548283,37.53
168,130,35.05,18,88,95.89204163,1.548283,37.04
130,120,35.05,17,82,99.79320581,1.548283,35.87
162,160,36.58,16,109,95.98606128,1.550846,34.22
126,110,36.73,17,136,99.15439236,1.552127,32.19
154,94,36.93,14,80,97.93662925,1.552127,29.87
131,128,37.15,13,97,98.88132951,1.55469,27.43
150,128,37.23,15,125,95.37199072,1.550846,25.27
153,140,37.24,14,75,98.58011469,1.547002,23.88
96,120,37.24,19,119,98.8552119,1.538032,23.64
132,110,36.9,17,87,96.39539116,1.532907,24.6
163,130,36.95,18,91,97.85455216,1.527782,26.28
130,120,36.89,18,106,98.41907176,1.525219,27.82
138,112,36.95,15,93,97.9266653,1.525219,28.3
114,150,37,18,88,96.33070603,1.525219,27.06
125,125,36.9,17,80,95.30570183,1.5265,23.93
143,156,36.99,14,124,96.86104941,1.531626,19.28
130,128,36.99,19,136,95.21470768,1.536751,13.83
142,130,37.01,19,105,98.59797545,1.538032,8.22
161,135,37.04,15,96,98.27339144,1.538032,2.69
147,108,37.04,16,82,99.42062591,1.532907,3.02
158,140,37.14,19,95,96.05872649,1.527782,9.56
185,115,37.07,14,130,96.4442882,1.523938,17.64
172,152,36.98,12,115,96.63788865,1.521375,27.54
115,120,37.01,15,115,98.88698642,1.517531,38.94
121,120,36.97,13,95,95.17130414,1.51625,50.81
157,150,36.97,12,116,95.9365752,1.521375,61.66
166,124,37.12,14,77,95.52143513,1.536751,69.87
163,130,37.13,19,77,95.71433541,1.549564,74.02
120,140,37.14,19,91,99.86564816,1.562378,73.13
161,135,37.15,14,108,98.13829285,1.568784,66.91
170,120,37.17,16,83,97.54214117,1.57391,55.76
160,112,37.12,19,107,98.85585103,1.575191,40.72
154,94,37.12,14,115,95.87345435,1.571347,23.31
175,108,37.17,19,81,98.60816141,1.568784,5.22
156,128,37.28,19,132,96.69138259,1.562378,11.94
163,129,37.28,16,135,98.46776172,1.555971,26.96
142,110,37.44,13,94,99.78564698,1.552127,39.08
129,120,37.51,13,136,96.72833155,1.54572,48.05
171,125,37.64,15,94,97.49607556,1.540595,54.09
161,128,37.51,17,84,95.942506,1.536751,57.63
180,140,37.98,17,138,98.82200856,1.534188,59.21
172,112,38.02,12,112,97.60875102,1.530344,59.38
132,130,38,13,71,95.96935013,1.527782,58.53
144,125,38.24,18,118,96.98183762,1.530344,56.88
160,102,38.1,19,114,99.54756541,1.530344,54.49
143,100,38.24,14,83,96.13208868,1.531626,51.39
158,140,38.11,19,121,99.2867101,1.534188,47.65
160,117,38.02,15,129,96.53198079,1.530344,43.48
169,120,38.11,13,133,97.9659099,1.530344,39.24
144,125,38.01,19,126,97.24158502,1.55469,35.35
155,130,37.91,12,90,97.42427974,1.609787,32.09
151,160,37.96,18,106,95.7993231,1.691792,29.58
180,130,38.03,14,98,98.88915387,1.778923,27.64
140,120,38.17,15,79,97.82585997,1.866053,25.87
149,130,38.19,18,123,95.89144767,1.9109,23.77
175,124,38.18,16,138,98.29045468,1.928838,20.85
96,120,38.15,19,115,96.61777687,1.928838,16.89
138,160,38.04,17,96,98.77435338,1.92115,11.9
172,105,37.96,18,97,98.7746466,1.90193,6.17
169,130,37.84,12,122,97.56495608,1.88271,0.09
112,150,37.83,18,124,99.92949678,1.858365,5.95
163,130,37.84,12,95,95.89611232,1.836582,11.79
163,130,37.74,15,72,97.09830945,1.813519,17.5
162,150,37.76,19,130,97.81720879,1.790455,23.46
144,140,37.76,15,94,96.79112372,1.769953,30.3
143,110,37.64,13,71,99.70590745,1.758421,38.57
143,110,37.63,17,111,98.87579758,1.746889,48.58
141,144,38.06,19,138,98.7273544,1.73792,59.93
156,101,38.19,12,84,95.07948698,1.732795,71.48
130,110,38.35,18,126,99.95037757,1.723825,81.42
132,135,38.25,12,99,96.76603253,1.717419,87.74
152,138,37.86,14,129,99.21752434,1.714856,88.77
154,150,37.95,15,83,96.03901163,1.708449,83.67
114,150,37.95,16,89,96.34148621,1.712293,72.71
139,130,37.76,12,71,99.9745325,1.726388,57.05
143,100,37.6,13,77,95.17250755,1.745608,38.46
146,145,37.89,18,116,99.77359984,1.773797,18.86
95,123,37.86,17,70,99.25785961,1.796861,0.04
162,134,37.71,13,116,98.21234365,1.807112,16.89
192,118,37.78,17,102,95.27456846,1.812237,30.85
144,120,37.82,12,100,96.9134212,1.808393,41.56
105,146,37.76,18,98,99.14726263,1.796861,49.06
122,130,37.81,17,127,95.49040916,1.786611,53.73
169,120,37.84,19,130,98.02284727,1.775079,56.17
165,150,38.01,12,74,96.44565993,1.767391,57.05
145,160,38.1,14,99,97.30010631,1.759703,56.98
163,125,38.15,17,108,96.04629013,1.753296,56.42
122,140,37.92,19,91,99.48648183,1.748171,55.52
106,138,37.64,13,125,96.91224426,1.743045,54.22
103,120,37.7,19,109,99.25537889,1.748171,52.27
126,110,37.46,17,100,96.71601264,1.749452,49.55
126,110,37.41,17,101,98.38125291,1.745608,46.15
141,144,37.46,17,92,99.03886463,1.739201,42.49
96,120,37.56,12,75,98.15269132,1.732795,39.15
145,134,37.55,17,84,98.09330196,1.727669,36.57
140,128,37.75,13,72,99.76677455,1.719981,34.82
132,135,37.76,14,124,98.44105555,1.708449,33.5
114,150,37.73,12,70,96.35526332,1.700761,31.99
159,170,37.77,19,124,99.16019264,1.698199,29.67
181,115,38.01,12,131,98.82409695,1.691792,26.25
129,120,38.04,12,137,97.60840091,1.687948,21.79
150,145,38.07,16,101,98.03088333,1.684104,16.64
136,124,34.91,19,75,98.79382992,1.68026,11.19
160,112,34.91,19,81,97.57864302,1.677697,5.74
131,130,34.91,17,112,98.01036245,1.68026,0.34
111,142,34.91,15,137,96.90156071,1.696917,5.14
112,150,34.91,15,128,98.6696264,1.728951,11
179,130,34.91,14,137,99.99348273,1.762265,17.75
154,94,34.89,19,86,95.89171026,1.790455,25.88
158,110,34.89,16,100,95.90535918,1.812237,35.74
114,110,34.89,13,107,99.98934327,1.823769,47.21
141,124,34.89,14,95,95.84786893,1.827613,59.44
160,140,34.89,17,87,98.1903671,1.819925,70.81
155,140,34.89,18,107,96.13347232,1.810956,79.28
140,128,34.89,13,109,99.20414804,1.796861,83.01
154,105,34.89,12,133,96.87327647,1.780204,80.89
143,156,34.87,15,128,96.06511051,1.768672,72.9
185,115,34.87,19,137,99.67055145,1.760984,60.01
178,148,34.87,14,118,97.71433515,1.748171,43.8
146,170,34.87,15,120,95.78561996,1.739201,25.93
138,140,34.89,19,117,96.37005994,1.730232,7.85
160,140,34.89,16,101,97.77050868,1.726388,9.26
144,130,34.89,14,131,96.24264573,1.719981,24.51
160,140,34.89,18,85,95.59126007,1.716137,37.13
125,138,34.89,19,139,98.36605383,1.713575,46.59
172,135,34.89,18,126,96.65830166,1.708449,52.65
150,130,34.89,16,92,98.34316571,1.707168,55.51
150,128,34.89,17,137,99.16852599,1.705887,55.77
179,130,34.89,19,101,95.55458402,1.702043,54.26
109,124,34.89,19,87,96.9218028,1.69948,51.79
143,100,34.89,18,104,99.38233606,1.695636,48.97
144,125,34.89,15,78,97.40819964,1.693073,46.15
151,118,34.87,17,101,98.2843498,1.691792,43.41
111,140,34.87,18,85,97.96493685,1.691792,40.71
125,136,34.87,14,115,99.49036131,1.690511,38.03
126,118,34.87,13,130,99.99348732,1.693073,35.44
160,138,34.87,14,92,96.33741693,1.693073,33.12
162,172,34.87,18,74,96.9225717,1.693073,31.31
125,125,34.87,12,90,97.73210456,1.691792,30.15
186,140,34.87,19,121,98.4670568,1.693073,29.49
125,145,34.84,19,109,98.31782786,1.690511,28.9
182,138,34.84,15,118,99.06550347,1.690511,27.75
165,112,34.84,12,106,97.64530597,1.690511,25.4
125,160,34.84,13,127,99.62063469,1.693073,21.47
170,140,34.84,12,99,96.59434322,1.689229,15.98
105,132,36.58,19,82,97.86960467,1.689229,9.35
182,138,36.73,12,133,98.32827895,1.687948,2.25
125,138,36.93,19,97,95.07759809,1.686667,4.72
162,150,37.15,15,125,96.575476,1.686667,11.24
161,128,37.23,19,94,95.22792938,1.684104,17.44
160,120,37.24,15,89,97.23579931,1.681541,23.86
187,130,37.24,17,96,97.18542061,1.677697,31.29
161,128,36.9,19,81,98.44237796,1.676416,40.43
129,120,36.95,15,131,99.81381698,1.675135,51.57
174,138,36.89,12,93,99.70712527,1.671291,64.31
156,101,36.95,15,128,95.65783894,1.664884,77.38
115,120,37,16,130,95.11781442,1.663603,88.85
181,115,36.9,17,91,99.9164078,1.66104,96.49
115,120,36.99,17,106,96.38108168,1.658477,98.4
173,140,36.99,16,101,99.24542735,1.659759,93.58
160,112,37.01,17,104,96.25573856,1.655915,82.14
158,140,37.04,19,133,97.05607614,1.655915,65.34
159,170,37.04,14,71,96.30240742,1.655915,45.18
168,125,37.14,19,82,97.50761175,1.649508,23.87
125,160,37.07,17,134,95.85400652,1.646945,3.33
171,150,36.98,13,127,99.82314725,1.646945,15.04
179,112,37.01,17,126,99.41321963,1.645664,30.52
153,110,36.97,16,133,96.98955561,1.648227,42.92
169,120,36.97,16,112,99.37884863,1.649508,52.36
178,120,37.12,15,110,99.22067137,1.650789,59.13
139,130,37.13,16,132,97.62801645,1.652071,63.6
182,140,37.14,17,138,96.16270652,1.649508,66.02
155,170,37.15,15,77,98.41261769,1.646945,66.64
148,140,37.17,16,122,96.56932265,1.644383,65.69
125,160,37.12,18,115,95.26236799,1.643101,63.47
132,130,37.12,17,89,98.47391022,1.637976,60.41
138,140,37.17,17,121,95.25292187,1.635414,57.01
165,122,37.28,17,127,99.78970171,1.635414,53.73
113,120,37.28,14,81,97.20925124,1.630288,50.87
182,138,37.44,14,112,95.31305237,1.629007,48.49
168,132,37.51,13,112,97.99818274,1.630288,46.45
164,154,37.64,16,124,96.99753762,1.630288,44.55
115,130,37.51,15,113,98.24088603,1.626444,42.7
166,124,37.98,13,135,97.60788988,1.625163,40.88
125,145,38.02,12,102,95.37698782,1.623881,39.19
124,165,38,15,103,98.28511959,1.620038,37.73
140,120,38.24,15,80,97.39368117,1.618756,36.41
126,110,38.1,18,119,99.91800225,1.620038,34.97
157,150,38.24,18,124,96.23000597,1.623881,32.95
154,150,38.11,19,74,97.61766787,1.634132,29.86
130,128,38.02,18,136,99.69826559,1.648227,25.35
154,180,38.11,16,124,95.01068966,1.659759,19.37
126,110,38.01,15,95,97.83266298,1.666165,12.2
156,128,37.91,14,123,96.34075359,1.668728,4.47
173,140,37.96,12,95,95.91347169,1.667447,3.24
97,130,38.03,19,79,98.68820938,1.663603,10.51
145,178,38.17,12,116,97.85115993,1.659759,17.31
158,134,38.19,16,104,97.78743666,1.654633,23.98
122,102,38.18,16,110,96.7164571,1.649508,31.03
161,135,38.15,18,137,95.81748143,1.648227,38.95
145,134,38.04,16,131,99.67349882,1.643101,48.07
122,102,37.96,12,113,97.56910686,1.637976,58.52
160,140,37.84,14,106,99.3882952,1.637976,70.1
134,126,37.83,15,83,98.99561745,1.636695,82.24
155,130,37.84,17,75,98.98254434,1.632851,93.87
96,120,37.74,12,119,95.56304132,1.630288,103.48
178,140,37.76,18,106,98.43671742,1.626444,109.34
162,120,37.76,19,70,98.87533415,1.6226,109.92
99,120,37.64,13,134,95.05228654,1.620038,104.31
126,144,37.63,19,94,95.99559673,1.616194,92.55
163,140,38.06,13,83,98.35874689,1.613631,75.63
152,136,38.19,15,73,99.18567154,1.613631,55.26
130,120,38.35,12,93,98.55832772,1.61235,33.44
148,104,38.25,14,134,95.30838858,1.61235,12.08
132,112,37.86,12,133,98.8201669,1.613631,7.34
144,120,37.95,16,137,96.70498401,1.611068,23.92
127,135,37.95,18,124,99.93289599,1.609787,37.29
179,130,37.76,14,93,99.5004855,1.607224,47.56
162,134,37.6,13,92,99.40977484,1.60338,55.09
182,120,37.89,15,128,95.51921742,1.602099,60.29
140,118,37.86,13,106,96.75157373,1.600818,63.52
105,146,37.71,12,130,95.39037153,1.598255,65.05
173,120,37.78,18,99,95.1358591,1.595692,65.18
160,140,37.82,17,113,97.47354895,1.595692,64.3
169,130,37.76,12,88,96.63240734,1.594411,62.9
115,130,37.81,18,128,95.51285639,1.594411,61.45
108,110,37.84,18,133,97.01481723,1.590567,60.22
194,120,38.01,12,130,99.67203933,1.588004,59.2
109,124,38.1,18,91,97.59683188,1.585442,58.25
132,130,38.15,15,94,95.40059202,1.582879,57.21
127,135,37.92,18,99,97.48371076,1.580316,56.02
181,152,37.64,13,120,98.22116911,1.580316,54.87
142,140,37.7,19,119,95.51195823,1.577754,53.96
182,120,37.46,19,128,95.81467414,1.585442,53.44
150,130,37.41,19,98,99.5186421,1.600818,53.19
169,120,37.46,18,118,97.07155703,1.623881,52.9
162,130,37.56,17,111,99.92864946,1.64182,52.09
158,140,37.55,12,138,99.32622041,1.654633,50.4
